0,1,2,3,4,5,6,7,8
108/08/30,"18,238,086","727,554,987",39.70,40.15,39.55,40.15,+0.65,"5,515"
108/09/02,"6,445,306","257,932,590",40.10,40.15,39.95,39.95,-0.20,"2,919"
108/09/03,"8,928,103","356,812,970",39.90,40.15,39.80,39.80,-0.15,"3,369"
108/09/04,"9,403,233","375,920,570",39.70,40.10,39.70,39.95,+0.15,"3,109"
108/09/05,"18,930,179","763,896,455",40.00,40.50,40.00,40.50,+0.55,"6,332"
108/09/06,"17,066,979","693,907,693",40.50,40.90,40.35,40.80,+0.30,"5,933"
108/09/09,"11,918,088","487,818,131",40.60,41.10,40.60,40.95,+0.15,"4,763"
108/09/10,"15,585,909","644,356,980",41.20,41.50,41.15,41.40,+0.45,"6,147"
108/09/11,"16,562,778","685,057,512",41.60,41.60,41.20,41.40, 0.00,"7,295"
108/09/12,"15,207,650","631,526,903",41.50,41.60,41.40,41.50,+0.10,"5,952"
108/09/16,"10,352,440","429,976,212",41.50,41.65,41.50,41.55,+0.05,"3,610"
108/09/17,"13,788,834","573,108,928",41.60,41.70,41.40,41.65,+0.10,"4,254"
108/09/18,"10,525,982","438,754,149",41.70,41.75,41.60,41.75,+0.10,"4,210"
108/09/19,"11,511,882","481,047,816",41.80,41.85,41.70,41.85,+0.10,"4,076"
108/09/20,"20,211,380","841,284,338",41.85,41.95,41.40,41.55,-0.30,"5,114"
108/09/23,"7,367,005","303,942,317",41.45,41.50,41.15,41.15,-0.40,"3,945"
108/09/24,"11,634,070","482,483,288",41.15,41.60,41.05,41.60,+0.45,"5,057"
108/09/25,"9,977,385","412,775,555",41.55,41.65,41.15,41.45,-0.15,"5,159"
108/09/26,"11,833,633","490,255,522",41.30,41.75,41.20,41.20,-0.25,"4,357"
108/09/27,"11,825,451","485,385,441",41.20,41.25,40.90,40.90,-0.30,"5,587"
108/10/01,"13,331,815","550,433,182",41.25,41.50,41.05,41.25,+0.35,"5,089"
108/10/02,"9,121,264","373,980,502",40.90,41.10,40.90,40.90,-0.35,"4,969"
108/10/03,"12,697,913","512,695,332",40.50,40.50,40.30,40.30,-0.60,"5,768"
108/10/04,"11,329,405","458,211,630",40.30,40.60,40.25,40.60,+0.30,"3,275"
108/10/07,"6,274,416","254,023,267",40.60,40.65,40.30,40.40,-0.20,"2,703"
108/10/08,"12,603,298","512,824,117",40.40,40.90,40.35,40.50,+0.10,"4,575"
108/10/09,"8,143,111","330,238,847",40.50,40.70,40.45,40.55,+0.05,"2,841"
108/10/14,"14,224,045","579,020,156",40.70,40.80,40.65,40.65,X0.00,"5,535"
108/10/15,"12,627,037","512,918,018",40.70,40.80,40.55,40.55,-0.10,"3,781"
108/10/16,"20,969,890","858,981,590",40.60,41.20,40.60,41.10,+0.55,"6,673"
108/10/17,"15,706,907","645,181,559",41.10,41.30,40.85,41.30,+0.20,"5,684"
108/10/18,"20,466,972","843,331,417",41.30,41.30,40.95,41.30, 0.00,"5,213"
108/10/21,"9,420,706","388,620,590",41.20,41.30,41.10,41.30, 0.00,"3,663"
108/10/22,"16,452,876","681,219,263",41.40,41.60,41.25,41.50,+0.20,"5,027"
108/10/23,"14,755,853","605,980,023",41.15,41.20,40.95,40.95,-0.55,"5,524"
108/10/24,"12,112,462","496,904,705",40.95,41.15,40.95,41.15,+0.20,"3,962"
108/10/25,"11,772,072","483,984,448",41.20,41.30,41.00,41.00,-0.15,"3,338"
108/10/28,"12,650,557","519,473,337",41.10,41.20,41.00,41.00, 0.00,"3,419"
108/10/29,"13,168,213","541,356,594",41.10,41.20,41.00,41.15,+0.15,"3,977"
108/10/30,"20,506,768","838,956,453",41.15,41.20,40.80,40.85,-0.30,"7,254"
108/10/31,"27,811,075","1,129,211,181",40.95,40.95,40.30,40.30,-0.55,"7,553"
108/11/01,"20,930,464","842,683,544",40.30,40.45,40.10,40.10,-0.20,"6,736"
108/11/04,"18,179,062","738,382,942",40.30,40.95,40.20,40.95,+0.85,"6,612"
108/11/05,"26,898,846","1,111,124,943",41.10,41.45,41.10,41.45,+0.50,"9,042"
108/11/06,"80,517,127","3,426,804,134",41.55,43.00,41.50,43.00,+1.55,"26,362"
108/11/07,"47,172,115","2,038,788,237",43.20,43.75,42.85,42.90,-0.10,"14,939"
108/11/08,"23,896,264","1,020,960,944",43.20,43.25,42.50,42.70,-0.20,"7,509"
108/11/11,"23,329,481","990,248,559",42.70,42.80,42.05,42.25,-0.45,"7,691"
108/11/12,"22,591,949","968,062,697",42.60,43.15,42.60,42.80,+0.55,"7,500"
108/11/13,"12,282,667","521,292,246",42.60,42.75,42.30,42.35,-0.45,"4,672"
108/11/14,"10,692,102","450,938,758",42.35,42.35,42.05,42.15,-0.20,"4,041"
108/11/15,"12,497,975","531,123,211",42.50,42.65,42.30,42.55,+0.40,"4,242"
108/11/18,"14,582,421","623,101,884",42.60,42.80,42.60,42.75,+0.20,"4,792"
108/11/19,"12,847,598","547,368,204",42.60,42.75,42.30,42.70,-0.05,"4,838"
108/11/20,"12,098,506","511,832,603",42.40,42.45,42.20,42.30,-0.40,"4,054"
108/11/21,"12,021,077","505,031,724",42.10,42.15,41.90,42.05,-0.25,"3,806"
108/11/22,"8,424,311","355,169,375",42.10,42.40,41.95,42.40,+0.35,"2,766"
108/11/25,"14,041,803","596,710,085",42.50,42.55,42.40,42.50,+0.10,"5,325"
108/11/26,"43,567,491","1,835,518,837",42.55,42.60,42.00,42.00,-0.50,"8,660"
108/11/27,"9,207,551","388,666,923",42.15,42.30,42.05,42.30,+0.30,"3,619"
108/11/28,"10,529,184","446,368,485",42.35,42.50,42.20,42.35,+0.05,"3,985"
108/11/29,"18,248,292","764,855,051",42.25,42.30,41.70,41.70,-0.65,"6,697"
108/12/02,"10,118,743","421,308,418",41.70,41.80,41.50,41.65,-0.05,"3,969"
108/12/03,"7,518,506","314,052,277",41.55,41.95,41.55,41.75,+0.10,"2,859"
108/12/04,"40,323,762","1,664,126,049",41.40,41.40,41.15,41.30,-0.45,"24,483"
108/12/05,"22,037,778","914,043,812",41.35,41.70,41.35,41.50,+0.20,"11,136"
108/12/06,"16,999,168","701,283,956",41.45,41.50,41.15,41.25,-0.25,"8,616"
108/12/09,"10,975,336","452,980,388",41.25,41.35,41.25,41.30,+0.05,"5,413"
108/12/10,"14,438,395","600,075,435",41.35,41.70,41.35,41.70,+0.40,"7,164"
108/12/11,"31,015,628","1,309,126,235",41.75,42.40,41.70,42.40,+0.70,"13,294"
108/12/12,"22,945,710","975,560,049",42.55,42.70,42.40,42.45,+0.05,"9,274"
108/12/13,"38,246,619","1,638,377,930",42.70,43.00,42.55,42.90,+0.45,"14,373"
108/12/16,"21,311,720","914,739,183",43.00,43.05,42.75,42.90, 0.00,"7,480"
108/12/17,"16,415,347","702,362,148",42.90,42.95,42.65,42.95,+0.05,"6,683"
108/12/18,"19,178,746","822,713,039",42.95,43.00,42.75,43.00,+0.05,"6,604"
108/12/19,"13,477,118","576,385,750",43.00,43.00,42.60,42.70,-0.30,"4,801"
108/12/20,"16,100,634","688,051,248",42.70,42.80,42.50,42.80,+0.10,"3,984"
108/12/23,"8,687,006","371,054,308",42.65,42.80,42.65,42.80, 0.00,"3,593"
108/12/24,"5,531,027","236,178,288",42.80,42.80,42.60,42.65,-0.15,"2,959"
108/12/25,"5,495,445","234,245,718",42.65,42.75,42.55,42.60,-0.05,"2,824"
108/12/26,"5,796,338","247,009,312",42.60,42.75,42.50,42.65,+0.05,"2,322"
108/12/27,"8,861,928","378,111,284",42.80,42.80,42.55,42.70,+0.05,"3,326"
108/12/30,"9,777,236","416,952,091",42.70,42.70,42.50,42.70, 0.00,"4,048"
108/12/31,"6,878,267","292,914,409",42.60,42.65,42.55,42.55,-0.15,"2,785"
107/01/02,"15,815,336","854,169,244",53.40,54.40,53.30,54.20,+0.70,"6,568"
107/01/03,"32,123,721","1,767,027,945",54.80,55.40,54.30,55.20,+1.00,"11,946"
107/01/04,"17,321,761","955,005,609",55.30,55.40,54.50,55.40,+0.20,"7,718"
107/01/05,"22,221,913","1,232,707,178",55.30,55.80,55.00,55.70,+0.30,"7,550"
107/01/08,"22,253,987","1,236,187,693",55.80,55.80,55.00,55.70, 0.00,"9,726"
107/01/09,"12,742,940","707,716,620",55.70,55.80,55.20,55.80,+0.10,"5,157"
107/01/10,"32,365,670","1,817,048,526",56.50,56.70,55.60,55.60,-0.20,"10,669"
107/01/11,"16,238,278","897,478,653",55.80,55.90,55.00,55.40,-0.20,"6,250"
107/01/12,"11,994,485","667,971,883",55.50,55.90,55.30,55.60,+0.20,"5,454"
107/01/15,"24,899,376","1,403,239,503",56.00,56.60,55.90,56.50,+0.90,"8,525"
107/01/16,"17,469,879","988,455,688",56.50,56.80,56.20,56.60,+0.10,"5,294"
107/01/17,"17,042,147","955,808,832",56.30,56.40,55.80,56.30,-0.30,"5,431"
107/01/18,"14,582,079","818,172,743",56.50,56.50,55.80,55.90,-0.40,"4,139"
107/01/19,"10,183,237","569,829,413",55.70,56.20,55.60,56.00,+0.10,"3,549"
107/01/22,"18,754,752","1,043,341,910",55.80,56.10,55.20,55.60,-0.40,"6,079"
107/01/23,"15,109,737","844,080,059",55.80,56.50,55.30,56.00,+0.40,"5,141"
107/01/24,"18,590,391","1,029,797,095",55.80,55.90,55.00,55.70,-0.30,"7,136"
107/01/25,"17,934,417","998,621,502",55.70,56.10,55.20,55.60,-0.10,"5,885"
107/01/26,"23,104,756","1,265,566,867",55.30,55.30,54.50,54.70,-0.90,"8,699"
107/01/29,"16,010,037","879,799,668",55.00,55.20,54.60,55.20,+0.50,"5,561"
107/01/30,"13,049,295","714,272,688",55.00,55.10,54.40,54.40,-0.80,"4,721"
107/01/31,"17,696,736","964,780,493",54.00,55.00,53.80,54.60,+0.20,"4,477"
107/02/01,"10,666,353","586,057,716",54.70,55.20,54.60,54.80,+0.20,"3,334"
107/02/02,"9,381,541","512,792,463",54.50,55.00,54.40,54.70,-0.10,"3,325"
107/02/05,"14,671,051","789,818,301",53.50,54.10,53.50,54.10,-0.60,"5,281"
107/02/06,"38,452,497","1,972,706,147",52.10,52.50,50.50,50.80,-3.30,"12,768"
107/02/07,"27,633,771","1,455,338,535",52.40,53.50,52.00,52.70,+1.90,"9,190"
107/02/08,"14,356,310","764,486,653",53.30,53.50,52.80,53.30,+0.60,"5,567"
107/02/09,"22,072,666","1,163,314,182",52.10,53.30,52.00,52.80,-0.50,"8,082"
107/02/12,"17,578,655","940,077,715",53.80,53.80,53.00,53.00,+0.20,"6,275"
107/02/21,"22,747,623","1,228,779,401",54.20,54.30,53.60,54.00,+1.00,"8,521"
107/02/22,"16,171,778","872,872,312",53.50,54.40,53.20,54.20,+0.20,"5,743"
107/02/23,"13,651,216","744,764,231",54.40,54.80,54.20,54.70,+0.50,"5,242"
107/02/26,"9,892,736","540,334,232",54.80,54.90,54.30,54.30,-0.40,"4,828"
107/02/27,"16,468,148","898,197,302",54.60,54.80,54.40,54.50,+0.20,"4,945"
107/03/01,"16,612,906","895,716,678",53.50,54.30,53.50,53.90,-0.60,"7,598"
107/03/02,"16,723,410","890,514,715",53.30,53.70,53.00,53.30,-0.60,"6,436"
107/03/05,"14,380,799","760,377,984",53.40,53.50,52.50,52.60,-0.70,"5,345"
107/03/06,"9,482,809","501,203,671",53.30,53.30,52.60,52.80,+0.20,"5,253"
107/03/07,"9,232,266","486,562,853",52.50,53.00,52.50,52.50,-0.30,"4,037"
107/03/08,"11,179,645","588,178,866",52.80,52.90,52.40,52.40,-0.10,"4,229"
107/03/09,"13,849,900","723,322,143",52.50,52.70,52.00,52.00,-0.40,"5,921"
107/03/12,"26,830,200","1,453,781,874",52.80,54.70,52.60,54.50,+2.50,"8,777"
107/03/13,"19,328,996","1,045,532,021",54.30,54.50,53.80,53.90,-0.60,"5,601"
107/03/14,"12,153,162","654,740,191",53.60,54.00,53.50,53.90, 0.00,"4,425"
107/03/15,"9,247,457","496,644,462",53.60,54.00,53.40,53.40,-0.50,"3,390"
107/03/16,"22,625,978","1,207,712,375",53.10,54.00,53.10,53.40, 0.00,"4,946"
107/03/19,"8,386,307","448,165,262",53.40,53.70,53.20,53.60,+0.20,"3,749"
107/03/20,"12,034,093","641,994,110",53.30,53.60,53.20,53.20,-0.40,"5,506"
107/03/21,"9,749,804","521,154,793",53.50,53.70,53.30,53.40,+0.20,"4,829"
107/03/22,"17,172,406","920,775,260",53.50,54.20,53.10,53.40, 0.00,"5,743"
107/03/23,"22,780,073","1,196,855,415",52.60,53.00,52.10,52.20,-1.20,"7,723"
107/03/26,"8,504,389","446,088,088",52.20,52.80,52.10,52.80,+0.60,"3,519"
107/03/27,"7,149,945","380,403,237",53.10,53.30,53.10,53.30,+0.50,"3,367"
107/03/28,"6,631,090","348,800,001",53.00,53.00,52.30,52.50,-0.80,"3,031"
107/03/29,"13,176,802","685,724,584",52.40,52.50,51.80,51.80,-0.70,"5,027"
107/03/30,"10,380,526","541,227,452",52.30,52.40,51.90,51.90,+0.10,"4,112"
107/03/31,"4,060,454","212,922,062",52.20,52.70,52.00,52.50,+0.60,"1,388"
107/04/02,"5,603,404","294,066,788",52.70,52.70,52.20,52.50, 0.00,"2,229"
107/04/03,"9,613,464","499,939,128",52.10,52.20,51.80,52.00,-0.50,"4,134"
107/04/09,"11,049,132","581,274,706",52.60,53.00,52.10,53.00,+1.00,"4,265"
107/04/10,"31,053,319","1,654,301,507",53.00,53.90,52.60,53.00, 0.00,"6,758"
107/04/11,"12,376,873","660,972,617",53.60,53.80,53.10,53.30,+0.30,"5,254"
107/04/12,"10,189,630","542,173,819",53.60,53.70,53.00,53.30, 0.00,"3,503"
107/04/13,"9,730,057","514,866,266",53.50,53.50,52.70,52.80,-0.50,"3,414"
107/04/16,"8,319,654","438,450,910",52.80,53.00,52.50,52.50,-0.30,"3,535"
107/04/17,"16,888,371","875,797,022",52.50,52.70,51.60,51.60,-0.90,"6,383"
107/04/18,"14,882,875","771,627,600",52.00,52.40,51.50,52.00,+0.40,"5,566"
107/04/19,"19,063,331","1,001,807,250",52.00,52.90,52.00,52.90,+0.90,"5,934"
107/04/20,"10,233,680","537,317,982",52.80,52.80,52.20,52.50,-0.40,"3,044"
107/04/23,"10,406,015","546,549,253",52.20,52.80,52.20,52.50, 0.00,"2,985"
107/04/24,"10,370,094","546,418,599",52.80,52.90,52.40,52.50, 0.00,"3,533"
107/04/25,"26,654,687","1,384,791,446",52.30,52.50,51.70,52.20,-0.30,"8,040"
107/04/26,"21,040,927","1,100,733,344",52.60,52.80,52.00,52.80,+0.60,"4,513"
107/04/27,"20,190,914","1,077,577,030",53.20,53.70,53.10,53.50,+0.70,"7,134"
107/04/30,"10,100,426","542,891,817",53.80,54.00,53.40,53.50, 0.00,"3,624"
107/05/02,"12,811,907","684,391,203",53.20,53.80,53.10,53.50, 0.00,"5,355"
107/05/03,"11,531,521","611,967,421",53.30,53.80,52.80,52.90,-0.60,"5,404"
107/05/04,"10,548,223","557,616,862",52.70,53.00,52.70,52.80,-0.10,"2,656"
107/05/07,"14,149,062","750,901,036",53.40,53.40,52.80,53.00,+0.20,"3,944"
107/05/08,"18,350,667","978,154,547",53.00,53.50,52.90,53.50,+0.50,"4,840"
107/05/09,"13,431,774","720,385,882",53.50,53.80,53.50,53.60,+0.10,"6,060"
107/05/10,"17,457,918","931,902,660",53.60,53.80,53.10,53.30,-0.30,"7,627"
107/05/11,"27,810,084","1,510,286,698",53.60,54.70,53.60,54.60,+1.30,"10,670"
107/05/14,"14,683,155","805,862,515",54.80,55.00,54.60,55.00,+0.40,"6,340"
107/05/15,"18,238,343","992,832,422",55.00,55.10,54.00,54.00,-1.00,"6,388"
107/05/16,"18,765,990","1,027,693,205",54.60,55.00,54.40,54.90,+0.90,"4,867"
107/05/17,"14,650,081","804,980,487",55.00,55.40,54.50,54.90, 0.00,"5,502"
107/05/18,"15,288,612","834,650,148",54.90,54.90,54.40,54.40,-0.50,"5,245"
107/05/21,"11,385,495","623,887,118",54.60,55.00,54.50,55.00,+0.60,"4,995"
107/05/22,"9,028,106","495,075,745",54.90,55.00,54.70,54.70,-0.30,"3,779"
107/05/23,"12,280,601","667,249,554",55.00,55.10,53.90,54.00,-0.70,"5,142"
107/05/24,"10,885,640","590,340,080",54.40,54.50,54.00,54.20,+0.20,"5,427"
107/05/25,"10,112,938","546,713,396",54.30,54.40,53.90,53.90,-0.30,"4,096"
107/05/28,"10,468,660","564,742,224",53.90,54.20,53.80,54.10,+0.20,"5,715"
107/05/29,"8,982,523","485,917,242",54.10,54.40,53.80,54.10, 0.00,"3,992"
107/05/30,"26,424,947","1,400,379,491",53.50,53.50,52.70,52.90,-1.20,"8,967"
107/05/31,"34,218,025","1,833,160,193",53.50,53.80,53.30,53.60,+0.70,"4,749"
107/06/01,"10,980,132","585,077,509",53.60,53.70,53.10,53.50,-0.10,"5,167"
107/06/04,"10,037,419","540,426,490",53.70,54.00,53.50,54.00,+0.50,"3,797"
107/06/05,"11,240,021","609,708,134",54.10,54.50,53.80,54.30,+0.30,"3,922"
107/06/06,"15,382,863","841,296,197",54.50,54.90,54.40,54.90,+0.60,"4,115"
107/06/07,"18,082,515","995,184,166",55.20,55.20,54.70,55.00,+0.10,"6,158"
107/06/08,"13,910,923","765,375,745",55.20,55.30,54.50,55.00, 0.00,"4,335"
107/06/11,"11,763,813","649,464,725",55.10,55.50,54.70,55.40,+0.40,"3,852"
107/06/12,"17,668,412","977,429,765",55.30,55.80,55.00,55.10,-0.30,"4,321"
107/06/13,"17,541,767","973,605,076",55.10,56.00,55.00,55.50,+0.40,"7,324"
107/06/14,"23,352,215","1,288,484,227",55.40,55.70,54.50,54.50,-1.00,"6,351"
107/06/15,"29,775,957","1,634,207,135",54.40,55.30,54.30,55.30,+0.80,"6,661"
107/06/19,"32,850,372","1,801,658,373",54.30,55.50,54.20,55.00,-0.30,"9,233"
107/06/20,"25,190,698","1,395,420,518",55.00,55.90,54.50,55.50,+0.50,"9,195"
107/06/21,"24,137,191","1,350,721,757",56.00,56.30,55.60,55.90,+0.40,"7,826"
107/06/22,"21,650,101","1,211,078,527",55.80,56.20,55.60,56.00,+0.10,"8,427"
107/06/25,"24,740,619","1,380,926,790",56.00,56.10,55.60,55.60,-0.40,"5,888"
107/06/26,"20,163,127","1,073,378,123",53.20,53.60,53.00,53.00,X0.00,"6,514"
107/06/27,"20,241,958","1,069,989,527",53.20,53.30,52.60,52.80,-0.20,"7,155"
107/06/28,"14,365,225","759,486,501",52.50,53.20,52.50,53.00,+0.20,"3,174"
107/06/29,"16,849,162","901,975,852",53.00,54.00,53.00,53.80,+0.80,"4,758"
107/07/02,"13,759,919","734,373,779",53.40,53.80,53.10,53.20,-0.60,"4,242"
107/07/03,"23,991,496","1,257,202,932",53.20,53.30,51.80,52.10,-1.10,"7,112"
107/07/04,"15,829,189","817,866,783",52.00,52.10,51.40,51.90,-0.20,"6,159"
107/07/05,"18,633,662","954,717,256",51.70,51.80,50.90,51.40,-0.50,"7,601"
107/07/06,"17,445,871","887,791,581",51.10,51.20,50.60,51.00,-0.40,"6,166"
107/07/09,"13,921,766","714,946,738",51.50,51.70,51.00,51.70,+0.70,"6,324"
107/07/10,"10,773,224","556,925,569",52.00,52.10,51.20,51.80,+0.10,"5,573"
107/07/11,"16,636,351","849,602,522",51.40,51.50,50.80,51.20,-0.60,"6,591"
107/07/12,"15,994,261","826,314,872",51.30,52.10,51.00,52.10,+0.90,"5,990"
107/07/13,"11,747,984","610,876,330",52.30,52.30,51.80,52.20,+0.10,"5,739"
107/07/16,"7,404,124","385,233,048",52.30,52.30,51.80,52.00,-0.20,"3,570"
107/07/17,"6,677,047","348,938,924",52.20,52.40,52.00,52.20,+0.20,"3,260"
107/07/18,"9,914,284","522,079,648",52.50,52.80,52.30,52.70,+0.50,"3,755"
107/07/19,"8,157,880","427,158,430",52.70,52.70,52.10,52.40,-0.30,"2,514"
107/07/20,"8,328,981","436,808,269",52.70,52.80,52.20,52.30,-0.10,"3,474"
107/07/23,"8,111,569","424,963,062",52.50,52.60,52.30,52.30, 0.00,"2,466"
107/07/24,"10,858,748","564,754,015",52.30,52.40,51.70,52.10,-0.20,"3,414"
107/07/25,"11,634,475","605,691,991",51.90,52.40,51.80,52.10, 0.00,"3,894"
107/07/26,"13,224,311","686,047,355",52.20,52.20,51.60,52.10, 0.00,"5,307"
107/07/27,"7,150,130","373,127,960",51.90,52.40,51.80,52.40,+0.30,"2,397"
107/07/30,"8,417,515","439,358,143",52.40,52.50,52.00,52.20,-0.20,"2,859"
107/07/31,"13,424,201","705,458,447",51.90,52.70,51.90,52.70,+0.50,"5,252"
107/08/01,"8,109,779","425,667,579",52.60,52.80,52.30,52.50,-0.20,"2,982"
107/08/02,"7,831,577","408,412,433",52.20,52.50,52.00,52.00,-0.50,"3,103"
107/08/03,"10,754,170","566,067,602",52.40,52.80,52.20,52.80,+0.80,"3,734"
107/08/06,"5,511,014","291,386,391",52.80,53.00,52.50,53.00,+0.20,"1,702"
107/08/07,"5,006,672","263,723,349",52.80,53.00,52.50,52.50,-0.50,"2,075"
107/08/08,"7,084,809","375,557,893",52.90,53.20,52.80,53.00,+0.50,"2,922"
107/08/09,"8,478,486","447,900,281",53.10,53.20,52.50,52.70,-0.30,"3,859"
107/08/10,"7,441,906","393,549,672",52.60,53.20,52.60,53.00,+0.30,"3,103"
107/08/13,"11,428,995","597,259,340",52.80,52.80,51.90,52.00,-1.00,"5,097"
107/08/14,"10,455,632","544,121,364",52.00,52.30,51.90,52.20,+0.20,"5,207"
107/08/15,"5,146,796","267,394,061",52.20,52.30,51.80,51.90,-0.30,"2,705"
107/08/16,"12,382,514","636,755,950",51.70,51.70,51.20,51.50,-0.40,"4,764"
107/08/17,"8,999,071","466,063,043",51.80,52.00,51.60,51.80,+0.30,"2,875"
107/08/20,"15,087,465","777,717,232",51.60,51.90,51.30,51.30,-0.50,"7,548"
107/08/21,"12,313,134","635,758,217",51.70,51.90,51.40,51.90,+0.60,"5,665"
107/08/22,"9,571,378","496,045,681",51.80,52.10,51.50,52.10,+0.20,"3,441"
107/08/23,"7,672,252","399,567,848",52.10,52.50,51.80,52.50,+0.40,"2,980"
107/08/24,"10,624,412","559,310,645",52.40,52.80,52.30,52.80,+0.30,"3,997"
107/08/27,"8,762,832","463,444,319",53.00,53.00,52.70,52.80, 0.00,"3,012"
107/08/28,"8,550,766","451,647,194",53.00,53.00,52.60,52.70,-0.10,"2,484"
107/08/29,"8,672,747","455,034,711",52.50,52.60,52.20,52.60,-0.10,"3,970"
107/08/30,"8,533,389","446,598,371",52.60,52.70,52.20,52.20,-0.40,"3,805"
107/08/31,"12,872,519","673,698,657",52.00,52.60,51.90,52.60,+0.40,"3,304"
107/09/03,"6,788,053","353,326,356",52.20,52.30,51.90,52.00,-0.60,"2,905"
107/09/04,"8,059,153","421,497,422",52.00,52.50,52.00,52.20,+0.20,"2,659"
107/09/05,"9,401,602","487,407,143",52.00,52.10,51.70,51.80,-0.40,"3,907"
107/09/06,"11,624,673","599,985,237",51.50,51.90,51.30,51.50,-0.30,"3,930"
107/09/07,"11,634,262","595,037,913",51.20,51.40,51.00,51.20,-0.30,"4,781"
107/09/10,"11,926,385","607,300,035",51.30,51.40,50.60,50.90,-0.30,"5,080"
107/09/11,"22,014,611","1,111,945,035",50.90,50.90,50.30,50.50,-0.40,"8,189"
107/09/12,"12,016,173","607,309,225",50.50,50.70,50.40,50.50, 0.00,"4,654"
107/09/13,"11,222,866","568,373,580",50.70,50.90,50.50,50.50, 0.00,"3,275"
107/09/14,"11,279,223","575,616,176",51.00,51.30,50.70,51.20,+0.70,"3,632"
107/09/17,"9,511,116","485,431,101",50.90,51.20,50.80,51.20, 0.00,"2,771"
107/09/18,"12,977,591","661,426,566",50.80,51.20,50.70,50.90,-0.30,"3,237"
107/09/19,"12,578,013","646,027,035",51.10,51.60,51.10,51.40,+0.50,"3,641"
107/09/20,"18,781,998","977,289,196",51.60,52.40,51.50,52.20,+0.80,"6,216"
107/09/21,"23,956,673","1,263,168,819",52.30,53.00,51.90,52.90,+0.70,"6,294"
107/09/25,"11,521,078","609,969,979",53.20,53.20,52.70,52.80,-0.10,"3,137"
107/09/26,"8,748,777","461,099,275",52.60,53.00,52.30,53.00,+0.20,"2,652"
107/09/27,"12,413,277","654,770,071",52.70,53.10,52.30,52.80,-0.20,"4,501"
107/09/28,"13,531,500","712,631,122",52.70,53.20,52.40,52.50,-0.30,"4,154"
107/10/01,"6,771,536","358,021,270",52.90,53.00,52.70,52.90,+0.40,"3,192"
107/10/02,"10,351,470","543,349,108",52.60,52.80,52.20,52.30,-0.60,"4,268"
107/10/03,"12,180,926","635,997,112",52.20,52.50,52.10,52.20,-0.10,"4,033"
107/10/04,"17,417,057","903,206,918",52.10,52.30,51.60,51.70,-0.50,"5,495"
107/10/05,"24,040,964","1,232,993,693",51.50,51.60,50.90,51.20,-0.50,"7,584"
107/10/08,"11,500,861","595,082,994",51.20,52.00,51.10,51.90,+0.70,"3,402"
107/10/09,"16,598,142","871,337,087",51.70,52.80,51.60,52.40,+0.50,"4,457"
107/10/11,"39,217,217","1,977,750,958",50.50,51.30,50.10,50.10,-2.30,"13,377"
107/10/12,"25,622,818","1,284,845,976",49.80,50.80,49.35,50.60,+0.50,"6,548"
107/10/15,"20,919,485","1,045,653,466",50.00,50.40,49.75,50.00,-0.60,"5,429"
107/10/16,"18,056,605","904,395,224",50.00,50.40,49.85,50.40,+0.40,"4,097"
107/10/17,"12,842,302","643,199,800",50.50,50.80,49.95,50.00,-0.40,"4,882"
107/10/18,"14,659,981","731,603,095",50.00,50.10,49.75,50.00, 0.00,"3,809"
107/10/19,"18,442,876","921,521,386",49.65,50.40,49.30,50.30,+0.30,"4,725"
107/10/22,"5,670,299","283,890,165",50.00,50.30,49.70,50.30, 0.00,"1,854"
107/10/23,"18,971,370","939,498,862",49.80,50.00,49.30,49.30,-1.00,"4,846"
107/10/24,"12,377,780","610,192,132",49.35,49.75,49.00,49.75,+0.45,"5,213"
107/10/25,"17,917,448","873,243,624",48.60,48.95,48.50,48.70,-1.05,"6,406"
107/10/26,"32,982,202","1,571,711,425",48.70,48.70,47.00,47.40,-1.30,"14,562"
107/10/29,"16,671,988","788,314,510",47.50,48.00,47.00,47.50,+0.10,"6,418"
107/10/30,"12,010,207","578,177,572",48.05,48.40,47.80,48.35,+0.85,"4,377"
107/10/31,"15,625,039","760,794,961",48.45,49.00,48.35,49.00,+0.65,"5,307"
107/11/01,"11,470,497","557,930,516",48.50,48.80,48.40,48.75,-0.25,"3,805"
107/11/02,"11,028,341","540,436,515",48.90,49.50,48.45,49.50,+0.75,"3,270"
107/11/05,"6,874,202","338,610,946",48.90,49.60,48.80,49.60,+0.10,"2,489"
107/11/06,"9,757,784","482,746,945",49.70,49.70,49.25,49.40,-0.20,"3,239"
107/11/07,"13,197,058","659,732,811",49.70,50.40,49.60,50.10,+0.70,"3,929"
107/11/08,"19,312,978","979,384,650",50.40,51.00,50.10,50.90,+0.80,"5,823"
107/11/09,"15,149,288","768,188,679",50.60,51.10,50.10,51.00,+0.10,"3,874"
107/11/12,"5,669,264","288,305,455",50.80,51.10,50.50,50.80,-0.20,"1,898"
107/11/13,"9,329,337","466,880,635",49.40,50.50,49.35,50.20,-0.60,"3,414"
107/11/14,"5,392,225","271,609,113",50.40,50.50,50.20,50.40,+0.20,"2,125"
107/11/15,"10,306,165","521,299,385",50.70,50.90,50.30,50.80,+0.40,"3,516"
107/11/16,"8,629,242","437,155,417",50.80,50.80,50.50,50.70,-0.10,"2,815"
107/11/19,"8,667,522","440,234,031",50.80,51.00,50.40,51.00,+0.30,"3,154"
